CAP;CODICE;DATA_FINE;DESCR_D;DESCR_I;SIGLA;COM_CODICE
65010;I922;;Spoltore;Spoltore;PE;068041
73038;I923;;Spongano;Spongano;LE;075078
38010;I924;;Spormaggiore;Spormaggiore;TN;022180
38010;I925;;Sporminore;Sporminore;TN;022181
17028;I926;;Spotorno;Spotorno;SV;009057
31027;I927;;Spresiano;Spresiano;TV;026082
23020;I928;;Spriana;Spriana;SO;014062
88069;I929;;Squillace;Squillace;CZ;079142
73018;I930;;Squinzano;Squinzano;LE;075079
;I931;31/12/1989;;Stabello;BG;016780
60039;I932;;Staffolo;Staffolo;AN;042049
;I933;31/12/1989;;Staghiglione;PV;018768
;I934;31/12/1989;;Staglieno;GE;010736
26049;I935;;Stagno Lombardo;Stagno Lombardo;CR;019103
89030;I936;;Staiti;Staiti;RC;080090
88069;I937;;Stalett�;Stalett�;CZ;079143
35048;I938;;Stanghella;Stanghella;PD;028088
34079;I939;;Staranzano;Staranzano;GO;031023
;I940;31/12/1989;Staben;Stava;BZ;021791
15060;I941;;Stazzano;Stazzano;AL;006167
55040;I942;;Stazzema;Stazzema;LU;046030
22010;I943;;Stazzona;Stazzona;CO;013218
;I944;31/12/1989;;Stazzona-Germasino;CO;013844
89843;I945;;Stefanaconi;Stefanaconi;VV;102043
17044;I946;;Stella;Stella;SV;009058
17020;I947;;Stellanello;Stellanello;SV;009059
39029;I948;;Stilfs;Stelvio;BZ;021095
38070;I949;;Stenico;Stenico;TN;022182
73010;I950;;Sternatia;Sternatia;LE;075080
24040;I951;;Stezzano;Stezzano;BG;016207
52017;I952;30/06/2014;Stia;Stia;AR;051036
45039;I953;;Stienta;Stienta;RO;029045
75018;I954;;Stigliano;Stigliano;MT;077027
89040;I955;;Stignano;Stignano;RC;080091
89049;I956;;Stilo;Stilo;RC;080092
;I957;31/12/1989;;Stilo De' Mariani;CR;019817
;I958;31/12/1989;Stilfes;Stilves;BZ;021792
02048;I959;;Stimigliano;Stimigliano;RI;057066
84075;I960;;Stio;Stio;SA;065145
;I961;31/12/1989;;Storie;TS;032735
71047;I962;;Stornara;Stornara;FG;071054
71048;I963;;Stornarella;Stornarella;FG;071055
38089;I964;;Storo;Storo;TN;022183
30039;I965;;Stra;Stra;VE;027039
;I966;31/12/1989;;Stracondolo;CR;019818
;I967;31/12/1989;;Strada;TN;022851
27049;I968;;Stradella;Stradella;PV;018153
10010;I969;;Strambinello;Strambinello;TO;001268
10019;I970;;Strambino;Strambino;TO;001269
;I971;31/12/1989;;Strambino Romano;AO;007710
;I972;31/12/1989;;Stramentizzo;TN;022852
03020;I973;;Strangolagalli;Strangolagalli;FR;060075
33040;I974;;Stregna;Stregna;UD;030111
38080;I975;;Strembo;Strembo;TN;022184
28838;I976;;Stresa;Stresa;VB;103064
15019;I977;;Strevi;Strevi;AL;006168
80040;I978;;Striano;Striano;NA;063081
38059;I979;31/12/2015;Strigno;Strigno;TN;022185
13823;I980;;Strona;Strona;BI;096065
05039;I981;;Stroncone;Stroncone;TR;055031
88816;I982;;Strongoli;Strongoli;KR;101025
;I983;31/12/1989;;Stropino;NO;003796
13010;I984;;Stroppiana;Stroppiana;VC;002142
12020;I985;;Stroppo;Stroppo;CN;004224
24030;I986;;Strozza;Strozza;BG;016208
;I987;31/12/1989;;Struppa;GE;010737
;I988;31/12/1989;;Stumiaga;TN;022854
;I989;31/12/1989;;Sturia Delle Fusine;GO;031802
83055;I990;;Sturno;Sturno;AV;064104
52010;I991;;Subbiano;Subbiano;AR;051037
00028;I992;;Subiaco;Subiaco;RM;058103
81030;I993;;Succivo;Succivo;CE;061090
23835;I994;;Sueglio;Sueglio;LC;097077
;I995;;Suelli;Suelli;SU;111088
23867;I996;;Suello;Suello;LC;097078
24040;I997;;Suisio;Suisio;BG;016209
20884;I998;;Sulbiate;Sulbiate;MB;108042
;I999;31/12/1989;;Sulbiate Inferiore;MI;015887
;L001;31/12/1989;;Sulbiate Superiore;MI;015888
25058;L002;;Sulzano;Sulzano;BS;017182
21040;L003;;Sumirago;Sumirago;VA;012124
83010;L004;;Summonte;Summonte;AV;064105
;L005;31/12/1989;;Suna;NO;003797
08010;L006;;Suni;Suni;OR;095087
28019;L007;;Suno;Suno;NO;003143
73040;L008;;Supersano;Supersano;LE;075081
03019;L009;;Supino;Supino;FR;060076
73030;L010;;Surano;Surano;LE;075082
73010;L011;;Surbo;Surbo;LE;075083
;L012;31/12/1989;;Susa';TN;022855
10059;L013;;Susa;Susa;TO;001270
31058;L014;;Susegana;Susegana;TV;026083
46030;L015;;Sustinente;Sustinente;MN;020064
93010;L016;;Sutera;Sutera;CL;085020
01015;L017;;Sutri;Sutri;VT;056049
33020;L018;;Sutrio;Sutrio;UD;030112
57028;L019;;Suvereto;Suvereto;LI;049020
46029;L020;;Suzzara;Suzzara;MN;020065
;L021;31/12/1989;Tabland;Tabla';BZ;021793
23837;L022;;Taceno;Taceno;LC;097079
09080;L023;;Tadasuni;Tadasuni;OR;095064
18018;L024;;Taggia;Taggia;IM;008059
67069;L025;;Tagliacozzo;Tagliacozzo;AQ;066099
45019;L026;;Taglio di Po;Taglio di Po;RO;029046
15070;L027;;Tagliolo Monferrato;Tagliolo Monferrato;AL;006169
;L028;31/12/1989;;Tagliolo-Belforte;AL;006736
;L029;31/12/1989;;Tagliuno;BG;016781
32027;L030;;Taibon Agordino;Taibon Agordino;BL;025059
;L031;31/12/1989;;Tainate;MI;015889
21020;L032;;Taino;Taino;VA;012125
38012;L033;31/12/2014;Taio;Taio;TN;022186
47867;L034;;Talamello;Talamello;RN;099027
23018;L035;;Talamona;Talamona;SO;014063
08040;L036;;Talana;Talana;NU;091088
24010;L037;;Taleggio;Taleggio;BG;016210
52010;L038;;Talla;Talla;AR;051038
33030;L039;;Talmassons;Talmassons;UD;030114
32010;L040;;Tambre;Tambre;BL;025060
;L041;31/12/1989;Tanas;Tanas;BZ;021794
98039;L042;;Taormina;Taormina;ME;083097
;L043;31/12/1989;;Tapigliano;NO;003798
33040;L044;31/12/2008;Tapogliano;Tapogliano;UD;030115
;L045;31/12/1989;;Tappia;NO;003799
02040;L046;;Tarano;Tarano;RI;057067
66018;L047;;Taranta Peligna;Taranta Peligna;CH;069089
12020;L048;;Tarantasca;Tarantasca;CN;004225
74100;L049;;Taranto;Taranto;TA;073027
33017;L050;;Tarcento;Tarcento;UD;030116
;L051;31/12/1989;Tartsch;Tarces;BZ;021795
;L052;31/12/1989;;Tarcetta;UD;030719
;L053;31/12/1989;;Tarnova Della Selva;GO;031729
;L054;31/12/1989;Tarsch;Tarres;BZ;021796
87040;L055;;Tarsia;Tarsia;CS;078145
23010;L056;;Tartano;Tartano;SO;014064
33018;L057;;Tarvisio;Tarvisio;UD;030117
31020;L058;;Tarzo;Tarzo;TV;026084
15060;L059;;Tassarolo;Tassarolo;AL;006170
38010;L060;31/12/2015;Tassullo;Tassullo;TN;022187
83020;L061;;Taurano;Taurano;AV;064106
83030;L062;;Taurasi;Taurasi;AV;064107
89029;L063;;Taurianova;Taurianova;RC;080093
73056;L064;;Taurisano;Taurisano;LE;075084
33010;L065;;Tavagnacco;Tavagnacco;UD;030118
10010;L066;;Tavagnasco;Tavagnasco;TO;001271
50028;L067;31/12/2018;Tavarnelle Val di Pesa;Tavarnelle Val di Pesa;FI;048045
;L068;31/12/1989;;Tavazzano;MI;015890
86030;L069;;Tavenna;Tavenna;CB;070077
88055;L070;;Taverna;Taverna;CZ;079146
22038;L071;;Tavernerio;Tavernerio;CO;013222
;L072;31/12/1989;;Tavernola San Felice;AV;064707
24060;L073;;Tavernola Bergamasca;Tavernola Bergamasca;BG;016211
73057;L074;;Taviano;Taviano;LE;075085
13811;L075;;Tavigliano;Tavigliano;BI;096066
;L076;31/12/1989;;Tavodo;TN;022856
;L077;31/12/1989;;Tavole;IM;008736
61020;L078;;Tavoleto;Tavoleto;PU;041064
;L079;31/12/1989;;Tavon;TN;022857
;L080;31/12/1989;;Tavordo;CO;013845
61010;L081;;Tavullia;Tavullia;PU;041065
85032;L082;;Teana;Teana;PZ;076087
81057;L083;;Teano;Teano;CE;061091
23036;L084;;Teglio;Teglio;SO;014065
30025;L085;;Teglio Veneto;Teglio Veneto;VE;027040
82037;L086;;Telese Terme;Telese Terme;BN;062074
24060;L087;;Telgate;Telgate;BG;016212
07020;L088;;Telti;Telti;SS;090080
38050;L089;;Telve;Telve;TN;022188
38050;L090;;Telve di Sopra;Telve di Sopra;TN;022189
;L091;31/12/1989;Telfes;Telves;BZ;021797
;L092;31/12/1989;;Temenizza;GO;031730
07029;L093;;Tempio Pausania;Tempio Pausania;SS;090070
25050;L094;;Tem�;Tem�;BS;017184
;L095;31/12/1989;;Tenda;CN;004719
38050;L096;;Tenna;Tenna;TN;022190
38060;L097;;Tenno;Tenno;TN;022191
;L098;31/12/1989;Dietenheim;Teodone;BZ;021798
;L099;31/12/1989;;Teodorano;FC;040704
35037;L100;;Teolo;Teolo;PD;028089
33050;L101;30/06/2014;Teor;Teor;UD;030119
83056;L102;;Teora;Teora;AV;064108
64100;L103;;Teramo;Teramo;TE;067041
28070;L104;;Terdobbiate;Terdobbiate;NO;003144
03040;L105;;Terelle;Terelle;FR;060077
39030;L106;;Terenten;Terento;BZ;021096
38070;L107;31/12/2015;Terlago;Terlago;TN;022192
39018;L108;;Terlan;Terlano;BZ;021097
70038;L109;;Terlizzi;Terlizzi;BA;072043
;L110;31/12/1989;;Termenago;TN;022858
39040;L111;;Tramin an der Weinstra�e;Termeno sulla Strada del Vino;BZ;021098
90018;L112;;Termini Imerese;Termini Imerese;PA;082070
86039;L113;;Termoli;Termoli;CB;070078
;L114;31/12/1989;;Termon;TN;022859
21020;L115;;Ternate;Ternate;VA;012126
13844;L116;;Ternengo;Ternengo;BI;096067
05100;L117;;Terni;Terni;TR;055032
24030;L118;;Terno d'Isola;Terno d'Isola;BG;016213
;L119;31/12/1989;;Ternova d'Isonzo;GO;031803
04019;L120;;Terracina;Terracina;LT;059032
38060;L121;;Terragnolo;Terragnolo;TN;022193
09098;L122;;Terralba;Terralba;OR;095065
52028;L123;;Terranuova Bracciolini;Terranuova Bracciolini;AR;051039
87010;L124;;Terranova Da Sibari;Terranova Da Sibari;CS;078146
26827;L125;;Terranova dei Passerini;Terranova dei Passerini;LO;098057
85030;L126;;Terranova di Pollino;Terranova di Pollino;PZ;076088
89010;L127;;Terranova Sappo Minulio;Terranova Sappo Minulio;RC;080094
;L128;31/12/1989;;Terranova di Bisterza;FU;701724
;L129;31/12/1989;;Terrarossa;MS;045702
;L130;31/12/1989;;Terrasa;PV;018769
90049;L131;;Terrasini;Terrasini;PA;082071
35020;L132;;Terrassa Padovana;Terrassa Padovana;PD;028090
;L133;31/12/1989;;Terrati;CS;078705
87060;L134;;Terravecchia;Terravecchia;CS;078147
;L135;31/12/1989;;Terrazzano;MI;015891
37040;L136;;Terrazzo;Terrazzo;VR;023085
38010;L137;31/12/2015;Terres;Terres;TN;022194
56030;L138;;Terricciola;Terricciola;PI;050036
15030;L139;;Terruggia;Terruggia;AL;006171
08047;L140;;Tertenia;Tertenia;NU;091089
;L141;31/12/1989;;Terzano;BS;017798
80040;L142;;Terzigno;Terzigno;NA;063082
15010;L143;;Terzo;Terzo;AL;006172
33050;L144;;Terzo d'Aquileia;Terzo d'Aquileia;UD;030120
38027;L145;;Terzolas;Terzolas;TN;022195
18010;L146;;Terzorio;Terzorio;IM;008060
38038;L147;;Tesero;Tesero;TN;022196
;L148;31/12/1989;Taisten;Tesido;BZ;021799
39010;L149;;Tisens;Tesimo;BZ;021099
01010;L150;;Tessennano;Tessennano;VT;056051
;L151;31/12/1989;;Testaccio d'Ischia;NA;063713
17020;L152;;Testico;Testico;SV;009060
08030;L153;;Teti;Teti;NU;091090
;L154;;Teulada;Teulada;SU;111089
81030;L155;;Teverola;Teverola;CE;061092
36056;L156;;Tezze Sul Brenta;Tezze Sul Brenta;VI;024104
36016;L157;;Thiene;Thiene;VI;024105
07047;L158;;Thiesi;Thiesi;SS;090071
;L159;31/12/1989;;Thures;TO;001756
08020;L160;;Tiana;Tiana;NU;091091
;L161;31/12/1989;;Tiarno;TN;022860
38060;L162;31/12/2009;Tiarno di Sopra;Tiarno di Sopra;TN;022197
38060;L163;31/12/2009;Tiarno di Sotto;Tiarno di Sotto;TN;022198
26020;L164;;Ticengo;Ticengo;CR;019104
15040;L165;;Ticineto;Ticineto;AL;006173
73030;L166;;Tiggiano;Tiggiano;LE;075086
16010;L167;;Tiglieto;Tiglieto;GE;010061
14016;L168;;Tigliole;Tigliole;AT;005108
25080;L169;;Tignale;Tignale;BS;017185
;L170;31/12/1989;;Timoline;BS;017799
;L171;31/12/1989;;Tina;TO;001757
08010;L172;;Tinnura;Tinnura;OR;095088
67020;L173;;Tione Degli Abruzzi;Tione Degli Abruzzi;AQ;066100
38079;L174;;Tione di Trento;Tione di Trento;TN;022199
23037;L175;;Tirano;Tirano;SO;014066
39050;L176;;Tiers;Tires;BZ;021100
88056;L177;;Tiriolo;Tiriolo;CZ;079147
39019;L178;;Dorf Tirol;Tirolo;BZ;021101
;L179;31/12/1989;Teis;Tiso;BZ;021800
07040;L180;;Tissi;Tissi;SS;090072
85050;L181;;Tito;Tito;PZ;076089
00019;L182;;Tivoli;Tivoli;RM;058104
43028;L183;;Tizzano Val Parma;Tizzano Val Parma;PR;034039
42010;L184;;Toano;Toano;RE;035041
82030;L185;;Tocco Caudio;Tocco Caudio;BN;062075
65028;L186;;Tocco Da Casauria;Tocco Da Casauria;PE;068042
28858;L187;;Toceno;Toceno;VB;103065
06059;L188;;Todi;Todi;PG;054052
02039;L189;;Toffia;Toffia;RI;057068
17055;L190;;Toirano;Toirano;SV;009061
62029;L191;;Tolentino;Tolentino;MC;043053
00059;L192;;Tolfa;Tolfa;RM;058105
13818;L193;;Tollegno;Tollegno;BI;096068
66010;L194;;Tollo;Tollo;CH;069090
33028;L195;;Tolmezzo;Tolmezzo;UD;030121
;L196;31/12/1989;;Tolmino;GO;031731
85017;L197;;Tolve;Tolve;PZ;076090
;L198;31/12/1989;;Tomadio;TS;032714
35019;L199;;Tombolo;Tombolo;PD;028091
38010;L200;;Ton;Ton;TN;022200
38054;L201;31/12/2015;Tonadico;Tonadico;TN;022201
08039;L202;;Tonara;Tonara;NU;091093
14039;L203;;Tonco;Tonco;AT;005109
14023;L204;31/12/2022;Tonengo;Tonengo;AT;005110
81044;L205;;Tora E Piccilli;Tora E Piccilli;CE;061093
87010;L206;;Torano Castello;Torano Castello;CS;078148
64010;L207;;Torano Nuovo;Torano Nuovo;TE;067042
;L208;31/12/1989;;Torba;VA;012763
;L209;31/12/1989;;Torbiato;BS;017800
25030;L210;;Torbole Casaglia;Torbole Casaglia;BS;017186
38050;L211;;Torcegno;Torcegno;TN;022202
84076;L212;;Torchiara;Torchiara;SA;065147
72020;L213;;Torchiarolo;Torchiarolo;BR;074018
83057;L214;;Torella dei Lombardi;Torella dei Lombardi;AV;064109
86028;L215;;Torella del Sannio;Torella del Sannio;CB;070079
06089;L216;;Torgiano;Torgiano;PG;054053
11020;L217;;Torgnon;Torgnon;AO;007067
66020;L218;;Torino di Sangro;Torino di Sangro;CH;069091
10100;L219;;Torino;Torino;TO;001272
70020;L220;;Toritto;Toritto;BA;072044
26017;L221;;Torlino Vimercati;Torlino Vimercati;CR;019105
;L222;31/12/1989;;Tormo;MI;015892
28070;L223;;Tornaco;Tornaco;NO;003146
66046;L224;;Tornareccio;Tornareccio;CH;069092
26030;L225;;Tornata;Tornata;CR;019106
;L226;31/12/1989;;Tornavento;MI;015893
67049;L227;;Tornimparte;Tornimparte;AQ;066101
22020;L228;;Torno;Torno;CO;013223
43059;L229;;Tornolo;Tornolo;PR;034040
86018;L230;;Toro;Toro;CB;070080
08020;L231;;Torp�;Torp�;NU;091094
;L232;31/12/1989;;Torra;TN;022862
84030;L233;;Torraca;Torraca;SA;065148
;L234;31/12/1989;;Torradello;PV;018770
07048;L235;;Torralba;Torralba;SS;090073
;L236;31/12/1989;;Torrazza;IM;008737
27050;L237;;Torrazza Coste;Torrazza Coste;PV;018155
10037;L238;;Torrazza Piemonte;Torrazza Piemonte;TO;001273
13884;L239;;Torrazzo;Torrazzo;BI;096069
88060;L240;;Torre di Ruggiero;Torre di Ruggiero;CZ;079148
12080;L241;;Torre Mondov�;Torre Mondov�;CN;004227
;L242;31/12/1989;;Torre San Marco;PU;041723
03010;L243;;Torre Cajetani;Torre Cajetani;FR;060078
23020;L244;;Torre di Santa Maria;Torre di Santa Maria;SO;014067
80058;L245;;Torre Annunziata;Torre Annunziata;NA;063083
33040;L246;;Torreano;Torreano;UD;030122
10010;L247;;Torre Canavese;Torre Canavese;TO;001274
36036;L248;;Torrebelvicino;Torrebelvicino;VI;024107
;L249;31/12/1989;;Torre Beretti;PV;018771
27030;L250;;Torre Beretti E Castellaro;Torre Beretti E Castellaro;PV;018156
24020;L251;;Torre Boldone;Torre Boldone;BG;016214
12050;L252;;Torre Bormida;Torre Bormida;CN;004226
66050;L253;;Torrebruna;Torrebruna;CH;069093
82030;L254;;Torrecuso;Torrecuso;BN;062076
;L255;31/12/1989;;Torre d'Angiolini;CR;019819
27010;L256;;Torre d'Arese;Torre d'Arese;PV;018157
24032;L257;;Torre De' Busi;Torre De' Busi;BG;016215
26038;L258;;Torre De' Picenardi;Torre De' Picenardi;CR;019107
80059;L259;;Torre del Greco;Torre del Greco;NA;063084
;L260;31/12/1989;;Torre del Mangano;PV;018773
;L261;31/12/1989;;Torre del Monte;PV;018774
27011;L262;;Torre De' Negri;Torre De' Negri;PV;018158
65029;L263;;Torre De' Passeri;Torre De' Passeri;PE;068043
;L264;31/12/1989;;Torre De' Ratti;AL;006737
24060;L265;;Torre De' Roveri;Torre De' Roveri;BG;016216
;L266;31/12/1989;;Torre De' Torti;PV;018772
30020;L267;;Torre di Mosto;Torre di Mosto;VE;027041
;L268;31/12/1989;;Torre di Palme;AP;044718
27020;L269;;Torre d'Isola;Torre d'Isola;PV;018159
35038;L270;;Torreglia;Torreglia;PD;028092
98040;L271;;Torregrotta;Torregrotta;ME;083098
83030;L272;;Torre Le Nocelle;Torre Le Nocelle;AV;064110
71017;L273;;Torremaggiore;Torremaggiore;FG;071056
84077;L274;;Torre Orsaia;Torre Orsaia;SA;065149
;L275;31/12/1989;;Torre Orsina;TR;055706
24050;L276;;Torre Pallavicina;Torre Pallavicina;BG;016217
10066;L277;;Torre Pellice;Torre Pellice;TO;001275
12030;L278;;Torre San Giorgio;Torre San Giorgio;CN;004228
63814;L279;;Torre San Patrizio;Torre San Patrizio;FM;109040
72028;L280;;Torre Santa Susanna;Torre Santa Susanna;BR;074019
12070;L281;;Torresina;Torresina;CN;004229
90040;L282;;Torretta;Torretta;PA;082072
;L283;31/12/1989;;Torre Uzzone;CN;004720
66010;L284;;Torrevecchia Teatina;Torrevecchia Teatina;CH;069094
27010;L285;;Torrevecchia Pia;Torrevecchia Pia;PV;018160
02049;L286;;Torri in Sabina;Torri in Sabina;RI;057070
37010;L287;;Torri del Benaco;Torri del Benaco;VR;023086
;L288;31/12/1989;;Torria;IM;008738
;L289;31/12/1989;;Torriano;PV;018775
03020;L290;;Torrice;Torrice;FR;060079
66019;L291;;Torricella Peligna;Torricella Peligna;CH;069095
27050;L292;;Torricella Verzate;Torricella Verzate;PV;018161
02030;L293;;Torricella in Sabina;Torricella in Sabina;RI;057069
74020;L294;;Torricella;Torricella;TA;073028
64010;L295;;Torricella Sicura;Torricella Sicura;TE;067043
26040;L296;;Torricella del Pizzo;Torricella del Pizzo;CR;019108
36040;L297;;Torri di Quartesolo;Torri di Quartesolo;VI;024108
16029;L298;;Torriglia;Torriglia;GE;010062
43056;L299;;Torrile;Torrile;PR;034041
;L300;31/12/1989;;Torrino;PV;018776
83010;L301;;Torrioni;Torrioni;AV;064111
00060;L302;;Torrita Tiberina;Torrita Tiberina;RM;058106
53049;L303;;Torrita di Siena;Torrita di Siena;SI;052035
15057;L304;;Tortona;Tortona;AL;006174
87020;L305;;Tortora;Tortora;CS;078149
84030;L306;;Tortorella;Tortorella;SA;065150
64018;L307;;Tortoreto;Tortoreto;TE;067044
98078;L308;;Tortorici;Tortorici;ME;083099
33050;L309;;Torviscosa;Torviscosa;UD;030123
01017;L310;;Tuscania;Tuscania;VT;056052
;L311;31/12/1989;;Toscolano;BS;017801
25088;L312;;Toscolano-Maderno;Toscolano-Maderno;BS;017187
;L313;31/12/1989;;Toss;TN;022863
64049;L314;;Tossicia;Tossicia;TE;067045
17020;L315;;Tovo San Giacomo;Tovo San Giacomo;SV;009062
23030;L316;;Tovo di Sant'Agata;Tovo di Sant'Agata;SO;014068
90019;L317;;Trabia;Trabia;PA;082073
;L318;31/12/1989;;Trabuchello;BG;016782
21049;L319;;Tradate;Tradate;VA;012127
;L320;31/12/1989;;Traffiume;NO;003800
09070;L321;;Tramatza;Tramatza;OR;095066
38068;L322;;Trambileno;Trambileno;TN;022203
84010;L323;;Tramonti;Tramonti;SA;065151
33090;L324;;Tramonti di Sopra;Tramonti di Sopra;PN;093045
33090;L325;;Tramonti di Sotto;Tramonti di Sotto;PN;093046
85057;L326;;Tramutola;Tramutola;PZ;076091
10090;L327;;Trana;Trana;TO;001276
76125;L328;;Trani;Trani;BT;110009
38054;L329;31/12/2015;Transacqua;Transacqua;TN;022204
23019;L330;;Traona;Traona;SO;014069
91100;L331;;Trapani;Trapani;TP;081021
90040;L332;;Trappeto;Trappeto;PA;082074
28826;L333;;Trarego Viggiona;Trarego Viggiona;VB;103066
67059;L334;;Trasacco;Trasacco;AQ;066102
33010;L335;;Trasaghis;Trasaghis;UD;030124
28868;L336;;Trasquera;Trasquera;VB;103067
;L337;;Tratalias;Tratalias;SU;111090
10080;L338;31/12/2018;Trausella;Trausella;TO;001277
25039;L339;;Travagliato;Travagliato;BS;017188
10070;L340;;Traves;Traves;TO;001279
;L341;31/12/1989;;Travedona;VA;012764
21028;L342;;Travedona-Monate;Travedona-Monate;VA;012128
;L343;31/12/1989;;Traversa;CO;013846
;L344;31/12/1989;;Traverse;TO;001758
10080;L345;;Traversella;Traversella;TO;001278
43029;L346;;Traversetolo;Traversetolo;PR;034042
33090;L347;;Travesio;Travesio;PN;093047
29020;L348;;Travo;Travo;PC;033043
35010;L349;;Trebaseleghe;Trebaseleghe;PD;028093
;L350;31/12/1989;;Trebbiano Nizza;PV;018777
;L351;31/12/1989;;Trebecco;PC;033704
;L352;31/12/1989;;Trebiano Magra;GE;010738
87075;L353;;Trebisacce;Trebisacce;CS;078150
43010;L354;30/06/2014;Trecasali;Trecasali;PR;034043
95039;L355;;Trecastagni;Trecastagni;CT;087050
28069;L356;;Trecate;Trecate;NO;003149
85049;L357;;Trecchina;Trecchina;PZ;076092
;L358;31/12/1989;;Trecella;MI;015894
45027;L359;;Trecenta;Trecenta;RO;029047
;L360;31/12/1989;;Tredossi;CR;019820
47019;L361;;Tredozio;Tredozio;FC;040049
;L362;31/12/1989;;Tregasio;MI;015895
66030;L363;;Treglio;Treglio;CH;069096
37039;L364;;Tregnago;Tregnago;VR;023087
;L365;31/12/1989;;Tregolo;CO;013847
62010;L366;;Treia;Treia;MC;043054
12050;L367;;Treiso;Treiso;CN;004230
23836;L368;31/12/2017;Tremenico;Tremenico;LC;097081
95030;L369;;Tremestieri Etneo;Tremestieri Etneo;CT;087051
;L370;31/12/1989;;Tremezzina;CO;013848
22019;L371;30/06/2014;Tremezzo;Tremezzo;CO;013225
25010;L372;;Tremosine sul Garda;Tremosine sul Garda;BS;017189
;L373;31/12/1989;;Trenno;MI;015896
;L374;31/12/1989;Trens;Trens;BZ;021801
87050;L375;05/05/2017;Trenta;Trenta;CS;078151
;L376;31/12/1989;;Trenta d'Isonzo;GO;031804
84070;L377;;Trentinara;Trentinara;SA;065152
38100;L378;;Trento;Trento;TN;022205
81038;L379;;Trentola-Ducenta;Trentola-Ducenta;CE;061094
25030;L380;;Trenzano;Trenzano;BS;017190
33020;L381;31/01/2018;Treppo Carnico;Treppo Carnico;UD;030125
33010;L382;;Treppo Grande;Treppo Grande;UD;030126
73019;L383;;Trepuzzi;Trepuzzi;LE;075087
53020;L384;;Trequanda;Trequanda;SI;052036
38010;L385;31/12/2014;Tres;Tres;TN;022206
54012;L386;;Tresana;Tresana;MS;045015
;L387;31/12/1989;;Tresche-Conca;VI;024705
24069;L388;;Trescore Balneario;Trescore Balneario;BG;016218
26017;L389;;Trescore Cremasco;Trescore Cremasco;CR;019109
44039;L390;31/12/2018;Tresigallo;Tresigallo;FE;038024
;L391;31/12/1989;;Tresilico;RC;080718
23020;L392;;Tresivio;Tresivio;SO;014070
09079;L393;;Tresnuraghes;Tresnuraghes;OR;095067
;L394;31/12/1989;;Tretto;VI;024706
;L395;31/12/1989;;Trevano;CO;013849
37060;L396;;Trevenzuolo;Trevenzuolo;VR;023088
06039;L397;;Trevi;Trevi;PG;054054
03010;L398;;Trevi Nel Lazio;Trevi Nel Lazio;FR;060080
83058;L399;;Trevico;Trevico;AV;064112
24047;L400;;Treviglio;Treviglio;BG;016219
00069;L401;;Trevignano Romano;Trevignano Romano;RM;058107
31040;L402;;Trevignano;Trevignano;TV;026085
15030;L403;;Treville;Treville;AL;006175
24048;L404;;Treviolo;Treviolo;BG;016220
;L405;31/12/1989;;Trevisago;VA;012765
25070;L406;;Treviso Bresciano;Treviso Bresciano;BS;017191
31100;L407;;Treviso;Treviso;TV;026086
20060;L408;;Trezzano Rosa;Trezzano Rosa;MI;015219
20090;L409;;Trezzano Sul Naviglio;Trezzano Sul Naviglio;MI;015220
12050;L410;;Trezzo Tinella;Trezzo Tinella;CN;004231
20056;L411;;Trezzo Sull'Adda;Trezzo Sull'Adda;MI;015221
;L412;31/12/1989;;Trezzolasco;CR;019821
22010;L413;;Trezzone;Trezzone;CO;013226
35020;L414;;Tribano;Tribano;PD;028094
20067;L415;;Tribiano;Tribiano;MI;015222
16030;L416;;Tribogna;Tribogna;GE;010063
;L417;31/12/1989;;Tribussa;GO;031805
75019;L418;;Tricarico;Tricarico;MT;077028
73039;L419;;Tricase;Tricase;LE;075088
13038;L420;;Tricerro;Tricerro;VC;002147
33019;L421;;Tricesimo;Tricesimo;UD;030127
32028;L422;29/01/2019;Trichiana;Trichiana;BL;025061
08040;L423;;Triei;Triei;NU;091097
34100;L424;;Trieste;Trieste;TS;032006
70019;L425;;Triggiano;Triggiano;BA;072046
26018;L426;;Trigolo;Trigolo;CR;019110
12049;L427;;Trinit�;Trinit�;CN;004232
07038;L428;;Trinit� d'Agultu e Vignola;Trinit� d'Agultu e Vignola;SS;090074
13039;L429;;Trino;Trino;VC;002148
18010;L430;;Triora;Triora;IM;008061
98060;L431;;Tripi;Tripi;ME;083100
15070;L432;;Trisobbio;Trisobbio;AL;006176
36070;L433;;Trissino;Trissino;VI;024110
20844;L434;;Triuggio;Triuggio;MB;108043
86029;L435;;Trivento;Trivento;CB;070081
13835;L436;31/12/2018;Trivero;Trivero;BI;096070
03010;L437;;Trivigliano;Trivigliano;FR;060081
33050;L438;;Trivignano Udinese;Trivignano Udinese;UD;030128
85018;L439;;Trivigno;Trivigno;PZ;076093
27020;L440;;Trivolzio;Trivolzio;PV;018163
;L441;31/12/1989;;Trivulza;MI;015897
